gyroX,gyroY,gyroZ,accelX,accelY,accelZ,encoderR,encoderL,timestamp,timestamp_s,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x,y,theta,linear_displacement,delta_theta_odom,delta_theta_gyro
-964.0,301.0,-27984.0,2868.0,1644.0,24832.0,8.21,-2.64,18572.0,18.572,0.00999999999999801,-7.358778625954199,2.2977099236641223,-213.61832061068702,1.7166425903320313,0.9840168823242187,14.86320390625,0.009775378820586253,-0.05156532623571071,8.063421144213802,0.0096761053730566,-0.05945379645503137,0.0
2496.0,928.0,-29558.0,544.0,6324.0,22508.0,8.31,-2.51,18582.0,18.582,0.010000000000001563,19.053435114503817,7.083969465648855,-225.63358778625954,0.32561142578124996,3.785232824707031,13.472172741699218,0.008209617263822815,-0.04377284642769744,8.041125970543163,0.007948229413582175,-0.02229517367063775,0.0
-2196.0,-946.0,-32026.0,-916.0,8040.0,15944.0,8.41,-2.33,18592.0,18.592,0.00999999999999801,-16.763358778625953,-7.221374045801527,-244.4732824427481,-0.5482721801757812,4.8123453369140625,9.543287817382812,0.006692712581785575,-0.03421638184208278,7.98167217408813,0.00967610537305654,-0.059453796455032695,0.0
-1105.0,823.0,-32768.0,-3812.0,5080.0,13848.0,8.51,-2.97,18602.0,18.602,0.010000000000001563,-8.435114503816793,6.282442748091603,-250.13740458015266,-2.281674182128906,3.0406361083984375,8.288726147460936,0.014005440685103003,-0.0513849339514841,8.531619791297182,-0.018661060362323383,0.5499476172090517,0.0
-1105.0,823.0,-32768.0,-3812.0,5080.0,13848.0,8.61,-2.79,18612.0,18.612,0.00999999999999801,-8.435114503816793,6.282442748091603,-250.13740458015266,-2.281674182128906,3.0406361083984375,8.288726147460936,0.008165695567021684,-0.04366972869521649,8.472165994842149,0.009676105373056555,-0.05945379645503303,0.0
599.0,1402.0,-32768.0,-2748.0,-1536.0,17588.0,8.7,-2.62,18622.0,18.622,0.010000000000001563,4.572519083969466,10.702290076335878,-250.13740458015266,-1.6448165405273436,-0.9193734375,10.527304699707031,0.0031783392903429325,-0.03619606202291812,8.412712198387116,0.0089849549892668,-0.059453796455032695,0.0
1882.0,3051.0,-32768.0,-788.0,6208.0,18920.0,8.8,-2.46,18633.0,18.633,0.010999999999999233,14.366412213740459,23.290076335877863,-250.13740458015266,-0.47165772705078124,3.7158009765625,11.324573852539062,-0.0014136495944064905,-0.028473170450360002,8.368121851045842,0.008984954989266861,-0.04459034734127353,0.0
-1072.0,-448.0,-32768.0,1508.0,5184.0,15036.0,8.89,-2.27,18642.0,18.642,0.009000000000000341,-8.183206106870228,-3.4198473282442747,-250.13740458015266,0.9026140258789062,3.1028853515624997,8.999804040527343,-0.005855947301970268,-0.019877066317215294,8.293804605477051,0.009676105373056555,-0.07431724556879087,0.0
-1752.0,1627.0,-32768.0,1352.0,3484.0,19280.0,8.99,-2.91,18652.0,18.652,0.010000000000001563,-13.374045801526718,12.419847328244275,-250.13740458015266,0.8092401611328125,2.085349645996094,11.540052001953125,0.006375705093884575,-0.03397039287673471,8.843752222686103,-0.018661060362323383,0.5499476172090517,0.0
-767.0,-814.0,-32768.0,668.0,13064.0,10076.0,9.1,-2.72,18663.0,18.663,0.010999999999999233,-5.854961832061068,-6.213740458015267,-250.13740458015266,0.39983167724609375,7.819462622070312,6.030993981933594,-0.002117323176558256,-0.02802493555830062,8.78429842623107,0.010367255756846295,-0.05945379645503302,0.0
-1151.0,-2521.0,-32768.0,-640.0,5648.0,13968.0,9.19,-2.57,18672.0,18.672,0.009000000000000341,-8.786259541984732,-19.244274809160306,-250.13740458015266,-0.38307226562499996,3.380612744140625,8.360552197265624,-0.008655229591187159,-0.0229217037834949,8.739708078889795,0.00829380460547706,-0.04459034734127484,0.0
-302.0,1486.0,-32768.0,3064.0,4124.0,19880.0,9.28,-2.41,18682.0,18.682,0.00999999999999801,-2.3053435114503817,11.34351145038168,-250.13740458015266,1.8339584716796873,2.4684219116210935,11.899182250976562,-0.015200914912038968,-0.0172831856303253,8.68768600699164,0.008639379797371914,-0.05202207189815344,0.0
4237.0,2787.0,-32768.0,468.0,3396.0,16948.0,9.37,-2.25,18692.0,18.692,0.010000000000001563,32.343511450381676,21.27480916030534,-250.13740458015266,0.28012159423828126,2.032677209472656,10.144232434082031,-0.021444549839821393,-0.011311928964278056,8.635663935093486,0.00863937979737193,-0.05202207189815378,0.0
