gyroX,gyroY,gyroZ,accelX,accelY,accelZ,encoderR,encoderL,timestamp,timestamp_s,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x,y,theta,linear_displacement,delta_theta_odom,delta_theta_gyro
-42.0,97.0,49.0,12.0,200.0,17112.0,0.0,0.0,17592.0,17.592,0.0,-0.32061068702290074,0.7404580152671756,0.37404580152671757,0.00718260498046875,0.1197100830078125,10.242394702148436,0.0,0.0,0.0,0.0,0.0,0.0
-42.0,97.0,49.0,12.0,200.0,17112.0,0.55,-0.83,17602.0,17.602,0.010000000000001563,-0.32061068702290074,0.7404580152671756,0.37404580152671757,0.00718260498046875,0.1197100830078125,10.242394702148436,-0.00629135589590489,-2.0536026210031888e-07,6.528330789903475e-05,-0.006291355899256539,0.6668257404741957,6.528330789903475e-05
-55.0,75.0,84.0,264.0,264.0,17024.0,0.55,-0.83,17612.0,17.612,0.00999999999999801,-0.4198473282442748,0.5725190839694656,0.6412213740458015,0.1580173095703125,0.1580173095703125,10.189722265624999,-0.00629135589590489,-2.0536026210031888e-07,0.00017719755001162596,0.0,0.0,0.00011191424211259122
-26.0,103.0,77.0,320.0,240.0,17088.0,0.55,-0.83,17622.0,17.622,0.010000000000001563,-0.1984732824427481,0.7862595419847328,0.5877862595419847,0.19153613281249998,0.143652099609375,10.228029492187499,-0.00629135589590489,-2.0536026210031888e-07,0.00027978560528153773,0.0,0.0,0.00010258805526991175
-54.0,74.0,76.0,196.0,208.0,17048.0,0.55,-0.83,17632.0,17.632,0.010000000000001563,-0.4122137404580153,0.5648854961832062,0.5801526717557252,0.11731588134765625,0.12449848632812499,10.204087475585936,-0.00629135589590489,-2.0536026210031888e-07,0.00038104134814534674,0.0,0.0,0.00010125574286380899
-59.0,88.0,62.0,244.0,236.0,17020.0,0.55,-0.83,17642.0,17.642,0.00999999999999801,-0.45038167938931295,0.6717557251908397,0.4732824427480916,0.14604630126953125,0.14125789794921875,10.187328063964843,-0.00629135589590489,-2.0536026210031888e-07,0.0004636447173236879,0.0,0.0,8.260336917834116e-05
-56.0,106.0,88.0,284.0,184.0,17044.0,0.55,-0.83,17652.0,17.652,0.010000000000001563,-0.42748091603053434,0.8091603053435115,0.6717557251908397,0.16998831787109375,0.11013327636718749,10.20169327392578,-0.00629135589590489,-2.0536026210031888e-07,0.0005808882090607299,0.0,0.0,0.000117243491737042
-76.0,88.0,72.0,252.0,248.0,17004.0,0.55,-0.83,17662.0,17.662,0.00999999999999801,-0.5801526717557252,0.6717557251908397,0.549618320610687,0.15083470458984374,0.1484405029296875,10.177751257324218,-0.00629135589590489,-2.0536026210031888e-07,0.0006768147023000938,0.0,0.0,9.592649323936392e-05
-79.0,70.0,74.0,236.0,208.0,17148.0,0.55,-0.83,17672.0,17.672,0.010000000000001563,-0.6030534351145038,0.5343511450381679,0.5648854961832062,0.14125789794921875,0.12449848632812499,10.263942517089843,-0.00629135589590489,-2.0536026210031888e-07,0.0007754058203516973,0.0,0.0,9.85911180516035e-05
-65.0,93.0,77.0,200.0,216.0,17140.0,0.55,-0.83,17682.0,17.682,0.00999999999999801,-0.4961832061068702,0.7099236641221374,0.5877862595419847,0.1197100830078125,0.1292868896484375,10.259154113769531,-0.00629135589590489,-2.0536026210031888e-07,0.0008779938756215726,0.0,0.0,0.0001025880552698753
-79.0,110.0,46.0,172.0,252.0,17004.0,0.55,-0.83,17693.0,17.693,0.011000000000002785,-0.6030534351145038,0.8396946564885496,0.3511450381679389,0.10295067138671875,0.15083470458984374,10.177751257324218,-0.00629135589590489,-2.0536026210031888e-07,0.0009454088833703783,0.0,0.0,6.741500774880567e-05
-79.0,110.0,46.0,172.0,252.0,17004.0,0.55,-0.83,17702.0,17.702,0.009000000000000341,-0.6030534351145038,0.8396946564885496,0.3511450381679389,0.10295067138671875,0.15083470458984374,10.177751257324218,-0.00629135589590489,-2.0536026210031888e-07,0.0010005666169830255,0.0,0.0,5.515773361264731e-05
-37.0,81.0,70.0,492.0,216.0,17144.0,0.55,-0.83,17712.0,17.712,0.00999999999999801,-0.2824427480916031,0.6183206106870229,0.5343511450381679,0.29448680419921874,0.1292868896484375,10.261548315429687,-0.00629135589590489,-2.0536026210031888e-07,0.001093828485410185,0.0,0.0,9.326186842715937e-05
-72.0,83.0,69.0,272.0,140.0,17024.0,0.55,-0.83,17722.0,17.722,0.010000000000001563,-0.549618320610687,0.6335877862595419,0.5267175572519084,0.16280571289062498,0.08379705810546874,10.189722265624999,-0.00629135589590489,-2.0536026210031888e-07,0.0011857580414312747,0.0,0.0,9.192955602108973e-05
-40.0,117.0,59.0,508.0,208.0,17052.0,0.55,-0.83,17732.0,17.732,0.00999999999999801,-0.3053435114503817,0.8931297709923665,0.45038167938931295,0.30406361083984373,0.12449848632812499,10.206481677246094,-0.00629135589590489,-2.0536026210031888e-07,0.001264364473391309,0.0,0.0,7.860643196003432e-05
-85.0,120.0,69.0,256.0,216.0,17100.0,0.55,-0.83,17742.0,17.742,0.010000000000001563,-0.648854961832061,0.916030534351145,0.5267175572519084,0.15322890625,0.1292868896484375,10.235212097167969,-0.00629135589590489,-2.0536026210031888e-07,0.0013562940294123988,0.0,0.0,9.192955602108973e-05
-68.0,75.0,75.0,500.0,120.0,16992.0,0.55,-0.83,17752.0,17.752,0.00999999999999801,-0.5190839694656488,0.5725190839694656,0.5725190839694656,0.29927520751953124,0.0718260498046875,10.17056865234375,-0.00629135589590489,-2.0536026210031888e-07,0.0014562174598700696,0.0,0.0,9.992343045767073e-05
-48.0,101.0,96.0,224.0,164.0,17088.0,0.55,-0.83,17762.0,17.762,0.010000000000001563,-0.366412213740458,0.7709923664122137,0.732824427480916,0.13407529296874998,0.09816226806640624,10.228029492187499,-0.00629135589590489,-2.0536026210031888e-07,0.0015841194508559337,0.0,0.0,0.000127901990985864
-76.0,119.0,-182.0,8.0,196.0,18304.0,0.54,-0.83,17772.0,17.772,0.00999999999999801,-0.5801526717557252,0.9083969465648855,-1.3893129770992367,0.0047884033203125,0.11731588134765625,10.955866796875,-0.006516046937599877,-5.340563078764412e-07,0.0013416385929453194,-0.0002246912821163051,-0.004832070583146346,-0.00024248085791061437
-1715.0,-3686.0,-7461.0,16516.0,2464.0,17904.0,0.51,-0.83,17782.0,17.782,0.010000000000001563,-13.091603053435115,-28.137404580152673,-56.954198473282446,9.885658654785155,1.47482822265625,10.716446630859375,-0.007190116346392168,1.9118508930233937e-06,-0.0085987442689873,-0.0006740738463489171,-0.014496211749439079,-0.009940382861932618
4314.0,2306.0,-2870.0,-4924.0,220.0,11252.0,0.5,-0.83,17792.0,17.792,0.010000000000001563,32.93129770992366,17.603053435114504,-21.908396946564885,-2.9472622436523435,0.13168109130859373,6.734889270019531,-0.007414795217465351,4.2734504248810654e-06,-0.012422480874502193,-0.0002246912821163051,-0.004832070583146346,-0.0038237366055148925
1060.0,1456.0,-685.0,-6376.0,-1052.0,23044.0,0.5,-0.82,17803.0,17.803,0.010999999999999233,8.091603053435115,11.114503816793894,-5.229007633587786,-3.816357446289062,-0.6296750366210937,13.792995764160155,-0.007190122701402543,1.3695246206849292e-06,-0.013426378272500388,0.0002246912821163051,-0.004832070583146346,-0.001003897397998195
1060.0,1456.0,-685.0,-6376.0,-1052.0,23044.0,0.52,-0.81,17812.0,17.812,0.009000000000000341,8.091603053435115,11.114503816793894,-5.229007633587786,-3.816357446289062,-0.6296750366210937,13.792995764160155,-0.0065161133845721315,-7.957380408336725e-06,-0.014247748870862637,0.0006740738463489133,0.004832070583146469,-0.0008213705983622481
-1182.0,7.0,2435.0,-7384.0,1748.0,19044.0,0.53,-0.79,17822.0,17.822,0.00999999999999801,-9.022900763358779,0.05343511450381679,18.587786259541986,-4.4196962646484375,1.0462661254882812,11.398794104003905,-0.005842093263639599,-1.646778049974166e-05,-0.011003568162003593,0.0006740738463489153,-0.004832070583146346,0.0032441807088590437
-2753.0,-2073.0,-5627.0,1424.0,1904.0,15964.0,0.54,-0.77,17832.0,17.832,0.010000000000001563,-21.015267175572518,-15.82442748091603,-42.954198473282446,0.852335791015625,1.139639990234375,9.555258825683593,-0.005168092762732194,-2.641137684048912e-05,-0.018500490071143766,0.0006740738463489153,-0.004832070583146346,-0.007496921909140175
1265.0,-459.0,-4249.0,-348.0,-520.0,14724.0,0.59,-0.74,17842.0,17.842,0.00999999999999801,9.65648854961832,-3.50381679389313,-32.43511450381679,-0.20829554443359374,-0.3112462158203125,8.813056311035156,-0.0033709714383511075,-6.475156509232045e-05,-0.02416148548467234,0.0017975302569304408,0.009664141166292611,-0.005660995413528573
5171.0,3522.0,6423.0,-14708.0,-1812.0,15916.0,0.66,-0.71,17854.0,17.854,0.012000000000000455,39.47328244274809,26.885496183206108,49.030534351145036,-8.80347950439453,-1.0845733520507812,9.526528405761718,-0.0011244653270195385,-0.0001075010406074745,-0.013892554383396,0.0022469128211630527,0.019328282332585423,0.01026893110127634
-3121.0,-191.0,10072.0,-15744.0,-4036.0,15452.0,0.74,-0.68,17862.0,17.862,0.007999999999999119,-23.82442748091603,-1.4580152671755726,76.8854961832061,-9.423577734375,-2.4157494750976563,9.248801013183593,0.001347048965504485,-0.00012857104765081853,-0.003157313939985345,0.002471604103279352,0.02416035291573173,0.010735240443410655
-1461.0,-3121.0,11508.0,-9840.0,-2064.0,16884.0,0.84,-0.64,17872.0,17.872,0.010000000000001563,-11.15267175572519,-23.82442748091603,87.8473282442748,-5.889736083984375,-1.235408056640625,10.105925207519531,0.0044926949403418775,-0.00011438782633710028,0.0121749372294451,0.003145677949628271,0.028992423498877994,0.015332251169430445
-1505.0,-380.0,9778.0,-8300.0,1316.0,19580.0,0.92,-0.6,17882.0,17.882,0.010000000000001563,-11.488549618320612,-2.900763358778626,74.6412213740458,-4.967968444824218,0.7876923461914062,11.719617126464843,0.007188519479662257,-6.400073965787402e-05,0.025202287936317787,0.0026962953853956646,0.019328282332585465,0.013027350706872687
