timestamp,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2
26572915,-2706,-1201,32673,-457,-6779,207,9823.0,-20.65648854961832,-9.16793893129771,249.41221374045801,-0.27353753967285155,-4.057573263549805,0.12389993591308593
26582916,741,2414,32673,-3525,-6843,2087,10001.0,5.656488549618321,18.427480916030536,249.41221374045801,-2.109890213012695,-4.095880490112305,1.2491747161865234
26593008,690,2759,32673,-2525,-7159,999,10092.0,5.267175572519084,21.061068702290076,249.41221374045801,-1.5113397979736327,-4.285022421264649,0.5979518646240234
26602947,-479,947,32673,-1065,-5679,-2321,9939.0,-3.6564885496183206,7.229007633587786,249.41221374045801,-0.6374561920166015,-3.399167807006836,-1.389235513305664
26612890,-516,-2056,32673,-329,-10495,-1245,9943.0,-3.9389312977099236,-15.694656488549619,249.41221374045801,-0.19692308654785154,-6.28178660583496,-0.7451952667236328
26622994,-584,-1258,32673,-2817,-9747,1263,10104.0,-4.458015267175573,-9.603053435114504,249.41221374045801,-1.686116519165039,-5.834070895385742,0.7559691741943358
26632928,-1954,16,32673,-2145,-5827,3859,9934.0,-14.916030534351146,0.12213740458015267,249.41221374045801,-1.283890640258789,-3.487753268432617,2.309806051635742
26642970,-459,89,32673,-601,-6563,-1241,10042.0,-3.50381679389313,0.6793893129770993,249.41221374045801,-0.3597287994384765,-3.928286373901367,-0.7428010650634765
26652972,1014,103,32673,1183,-7867,2023,10002.0,7.740458015267175,0.7862595419847328,249.41221374045801,0.7080851409912109,-4.708796115112304,1.2108674896240235
26662940,1014,103,32673,1183,-7867,2023,9968.0,7.740458015267175,0.7862595419847328,249.41221374045801,0.7080851409912109,-4.708796115112304,1.2108674896240235
26672948,-1140,-295,32673,543,-5719,407,10008.0,-8.702290076335878,-2.2519083969465647,249.41221374045801,0.32501287536621093,-3.423109823608398,0.24361001892089842
26683018,-2553,709,32673,-2353,-5975,2823,10070.0,-19.48854961832061,5.412213740458015,249.41221374045801,-1.408389126586914,-3.5763387298583984,1.6897078216552734
26692914,-2566,-2045,32673,-1073,-6987,107,9896.0,-19.587786259541986,-15.610687022900763,249.41221374045801,-0.642244595336914,-4.182071749877929,0.06404489440917968
26702957,-498,699,32673,11,-6967,-1233,10043.0,-3.801526717557252,5.33587786259542,249.41221374045801,0.006584054565429687,-4.170100741577148,-0.738012661743164
26712958,-56,-677,32673,19,-6815,1671,10001.0,-0.42748091603053434,-5.1679389312977095,249.41221374045801,0.011372457885742187,-4.079121078491211,1.0001777435302734
26722936,245,-837,32673,-5837,-2363,-3057,9978.0,1.8702290076335877,-6.3893129770992365,249.41221374045801,-3.493738772583008,-1.4143746307373046,-1.829768618774414
26732904,-180,166,32673,-1181,-7803,-1953,9968.0,-1.3740458015267176,1.2671755725190839,249.41221374045801,-0.7068880401611328,-4.670488888549804,-1.168968960571289
26742932,-2081,566,32673,539,-7019,-773,10028.0,-15.885496183206106,4.320610687022901,249.41221374045801,0.3226186737060547,-4.201225363159179,-0.4626794708251953
26752932,-2857,498,32673,-4225,-8707,4631,10000.0,-21.80916030534351,3.801526717557252,249.41221374045801,-2.5288755035400388,-5.211578463745117,2.7718869720458983
26762907,-1789,-432,32673,-641,-7903,-2297,9975.0,-13.65648854961832,-3.2977099236641223,249.41221374045801,-0.38367081604003905,-4.730343930053711,-1.3748703033447265
26772955,927,-151,32673,-1165,-3547,-1701,10048.0,7.076335877862595,-1.1526717557251909,249.41221374045801,-0.6973112335205077,-2.1230583221435544,-1.0181342559814452
26782890,2176,-1547,32673,311,-4471,755,9935.0,16.610687022900763,-11.80916030534351,249.41221374045801,0.18614917907714842,-2.6761189056396484,0.45190556335449217
26793016,363,-715,32673,-2145,-5415,-2909,10126.0,2.7709923664122136,-5.458015267175573,249.41221374045801,-1.283890640258789,-3.2411504974365233,-1.7411831573486327
26802971,363,-715,32673,-2145,-5415,-2909,9955.0,2.7709923664122136,-5.458015267175573,249.41221374045801,-1.283890640258789,-3.2411504974365233,-1.7411831573486327
26812894,-51,668,32673,1887,-3467,-2249,9923.0,-0.3893129770992366,5.099236641221374,249.41221374045801,1.1294646331787108,-2.0751742889404294,-1.3461398834228515
26822981,-1056,1927,31828,3043,-11507,4215,10087.0,-8.061068702290076,14.709923664122137,242.9618320610687,1.8213889129638672,-6.887519625854492,2.522889999389648
26833011,932,-458,25170,555,-3955,-737,10030.0,7.114503816793893,-3.49618320610687,192.13740458015266,0.3321954803466797,-2.367266891479492,-0.44113165588378905
26843054,-595,-26,16460,-2085,-5703,1559,10043.0,-4.541984732824427,-0.1984732824427481,125.64885496183206,-1.2479776153564452,-3.413533016967773,0.9331400970458984
26853076,99,-358,7373,2403,-5775,1187,10022.0,0.7557251908396947,-2.732824427480916,56.282442748091604,1.438316647338867,-3.456628646850586,0.7104793426513671
26862960,-870,-1388,2450,2031,-1807,-161,9884.0,-6.641221374045801,-10.595419847328245,18.702290076335878,1.215655892944336,-1.0815805999755859,-0.09636661682128905
26872928,-1718,-156,628,3603,2393,4143,9968.0,-13.114503816793894,-1.1908396946564885,4.793893129770993,2.156577145385742,1.4323311431884764,2.479794369506836
26883018,-967,-561,-2038,5231,-1627,-1217,10090.0,-7.3816793893129775,-4.282442748091603,-15.557251908396946,3.1310172210693357,-0.9738415252685546,-0.728435855102539
26892890,-745,-706,-5200,327,2593,-6361,9872.0,-5.687022900763359,-5.3893129770992365,-39.69465648854962,0.19572598571777342,1.552041226196289,-3.807379190063476
26902945,1078,117,-9481,2383,973,-3821,10055.0,8.229007633587786,0.8931297709923665,-72.37404580152672,1.4263456390380858,0.5823895538330078,-2.2870611358642576
