timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L,x_kalman,y_kalman,theta_kalman
26012902,11256.59,6706.59,27.79746250463004,499.65585772827154,3.9170319296137484,6.227693369323631,7.48471626427437,4.970670474372891,803.0812033048312,348.5978848633399,2.2509888756138956
26022931,11321.76,6740.83,23.424890558869436,495.2538494407442,3.9436591378737385,6.2046000986616265,8.1350726975109,4.274127499812353,799.0531998820383,353.3196276353561,2.2829014986503786
26032904,11379.71,6781.56,19.175918882202673,490.79515175214794,3.958483597176583,6.159037699788014,7.233810999244242,5.084264400331785,794.9063505874714,357.87615641190916,2.3142501870473806
26043070,11442.98,6825.5,14.636440834260508,485.87901600450454,3.9751245262314043,6.691431209913633,7.8978985663881796,5.484963853439087,790.2586933690259,362.6926523164559,2.3440806486703223
26052919,11494.78,6858.83,11.095862218427438,481.9172332976974,3.991025093207222,5.313324679600356,6.466115785347139,4.160533573853574,786.4413266537688,366.3916657768408,2.37388994871229
26062952,11559.07,6973.19,3.553366239633222,473.70504399058797,3.9479205242587025,11.150304875021561,8.025223626253913,14.275386123789211,778.3074431436114,374.0191219175458,2.3979695905752036
26072902,11620.09,7008.95,-0.5799033756081551,469.3001460176206,3.9696665081140967,6.04045063422671,7.617034463742797,4.463866804710622,773.773254034734,378.01170675230713,2.422903533209494
26082962,11675.45,7050.08,-4.625545010708846,464.8390374846055,3.981916917863197,6.022350503167344,6.910505209977101,5.134195796357585,769.1565625861047,381.88051989075615,2.4486833847628704
26092952,11736.67,7086.1,-8.625745057137316,460.27470652578677,4.003611248550287,6.069161186941516,7.642000161755584,4.496322212127448,764.4046391066889,385.6578529790412,2.4743313483860105
26102916,11790.3,7119.55,-12.12746898813324,456.1180844207325,4.0209839308227275,5.435032457413229,6.694551922165145,4.1755129926613135,760.058012375099,388.9231369953881,2.4997392924968107
26112915,11846.25,7161.71,-16.003842633484318,451.3777775651767,4.032855550670942,6.123461580119674,6.984154019115241,5.262769141124106,755.0780457229753,392.4885927612763,2.5238739531832755
26122962,11892.01,7203.2,-19.418257403104917,447.135514236793,4.036531534481811,5.445642879068783,5.712151705356762,5.179134052780805,750.5705278169027,395.546750867329,2.5472350222903706
26132918,11953.52,7236.46,-23.062094884808406,442.47615271753017,4.060851567890952,5.914998001711759,7.678200423874432,4.151795579549087,745.6055926521649,398.7639746571226,2.569413077073471
26142897,12005.66,7354.38,-29.734986832619022,434.22187844543515,4.004222477708535,10.614166510194092,6.508557471968898,14.719775548419285,736.6184905380314,404.4117929641764,2.587209474903089
26152898,12061.03,7394.53,-33.5830492947127,429.6682449412803,4.017325164734629,5.961808685485989,6.911753494877774,5.011863876094204,731.4996409832944,407.4690765893302,2.605379888700495
26163005,12115.42,7434.77,-37.337923456848074,425.10920696144,4.0295067035926575,5.906260007407216,6.78942157461428,5.023098440200152,726.3756049202707,410.4075305665138,2.623983514906168
26172944,12173.87,7472.88,-41.099895617730915,420.4008194034458,4.04701712764724,6.026719500319587,7.296225244276776,4.757213756362397,721.0928758443645,413.3094308399457,2.6423057804541643
26182914,12221.78,7511.57,-44.41982555419666,416.1355074509162,4.054954497843073,5.40507361979775,5.980532958995636,4.829614280599864,716.305357492422,415.81980835795247,2.6602906747702
26192916,12280.03,7553.3,-48.1979025383526,411.1690264494823,4.069176336849055,6.240176218330079,7.271259546263761,5.2090928903963984,710.73320108901,418.6301845616122,2.677144165554605
