timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L,theta_fused,x_fused,y_fused
26682970,15498.75,9535.09,132.43202355783325,-69.44751066303222,6.20362227548946,4.621774844642286,7.705662691688564,1.5378869975960077,3.067092246589393,123.23241117174396,-68.5504037134246
26693001,15563.53,9547.32,137.2319898293676,-69.69844493950278,6.25828675176359,4.806521009937973,8.086389586385772,1.5266524334901739,3.097335942051719,127.63397350639218,-69.16227405450944
26703068,15609.73,9564.72,141.20134053465546,-69.73781876272362,6.2882455893790965,3.969545984054633,5.767076240985029,2.1720157271242373,3.126047843167395,133.2642182103327,-69.57977017931535
26712921,15652.58,9584.24,145.09354155004993,-69.67088712565184,6.312514328322492,3.8927764626650356,5.348900799268753,2.4366521260613188,3.1414382593659984,137.3086840005314,-69.70726232935675
26722956,15690.47,9607.48,148.9063202440996,-69.52994553572947,6.327753806484546,3.815382798824875,4.72975148854815,2.901014109101601,3.149603168741591,141.278188186215,-69.68587414143812
26732916,15735.79,9634.11,153.3904089558981,-69.28626707193368,6.34719584381211,4.490704930074646,5.657227169728494,3.3241826904207965,3.1577070548782027,144.41594201535497,-69.58411316271389
26742903,15779.22,9659.07,157.6473578399179,-68.97231535915233,6.366409028907888,4.268510217759324,5.421301323505992,3.1157191120126555,3.164047270484082,149.12269242656288,-69.36857809400745
26753018,15829.14,9686.98,162.48330572940674,-68.51311604276187,6.389304654460572,4.857700690864447,6.231438224025537,3.483963157703357,3.1770047713822818,152.79169029437278,-69.11284538855803
26762919,15880.58,9712.9,167.27729928698972,-67.9380126100836,6.415851513347647,4.828365995699304,6.421177528923805,3.2355544624748025,3.196932755190435,157.65990966273074,-68.73213333066337
26772915,15929.82,9734.52,171.6522532446002,-67.29007904998849,6.4445828708108515,4.422673402989308,6.146554850781563,2.6987919551970534,3.213312311028977,162.86354793832265,-68.21879555409683
26782928,15978.55,9837.3,181.02476379742615,-66.0334122381262,6.3883580384109155,9.456382264844729,6.082892320848583,12.829872208840875,3.2280001400076346,162.22541173819405,-68.03695571448428
26792939,16034.66,9861.24,185.98394580947243,-65.42585079678534,6.421822476122404,4.996260314836241,7.004126577525561,2.9883940521469214,3.2462942383663953,176.05129573256374,-66.5101013835883
26803125,16088.66,9885.66,190.8205295117856,-64.67496198987234,6.452592698923332,4.894525095433517,6.740738463489153,3.0483117273778815,3.2674920375376866,181.1219190886735,-65.98894233114346
26812962,16146.93,9915.49,196.22620402433853,-63.66782266078098,6.482177051068645,5.498694987346267,7.27375611606511,3.7236338586274247,3.2882571160284497,185.372818519912,-65.42201721733981
26822910,16195.52,9942.18,200.82115084310402,-62.686607652595264,6.504958250505437,4.69854436603211,6.06541633223961,3.3316723998246096,3.306709117388957,191.584635761105,-64.39731784055627
26832941,16263.31,9969.29,206.57034240838803,-61.261809289485505,6.54727510863734,5.923111853565908,8.46212334148006,3.384100365651757,3.3237995450324487,194.98713047087398,-63.71006274504327
26842914,16323.08,9997.35,211.83781382253443,-59.743801013574185,6.580261037136915,5.481843141187516,7.46099885116203,3.5026874312130034,3.347692501086431,201.19149560836405,-62.31945352383678
26852932,16390.78,10025.2,217.50286001325088,-57.88027101041988,6.621714498212538,5.963681112836886,8.450888777374228,3.4764734482995436,3.3769920674846836,206.0188498793306,-61.04961533548257
26863005,16453.11,10056.29,222.97048215229472,-55.85477779657619,6.654211515126027,5.830738770918236,7.780559785727606,3.880917756108866,3.4085662022551,211.85510032247464,-59.3295208473811
26872902,16521.84,10084.61,228.56821675950567,-53.5404138221514,6.6962475091552855,6.057302480385347,8.579462122140862,3.5351428386298305,3.4395886594994973,217.15325607078267,-57.54320726074058
26882903,16576.75,10107.36,232.97448160690462,-51.520732121378586,6.729701544492602,4.84709026920895,6.854332389447934,2.839848148969967,3.471691272240006,223.95819231574677,-55.03773099155995
26892913,16665.73,10211.27,243.87325959601185,-46.406421291519344,6.714170799853729,12.039083724281657,11.107239045949294,12.970928402614017,3.5056085247211177,221.6531956445305,-55.61560954059577
26902945,16744.75,10238.08,249.7973961966487,-43.485019623553214,6.768481595406009,6.605299551769042,9.863947284905848,3.3466518186322363,3.541801660966432,237.74434073984267,-48.86941455645007
26912986,16820.99,10262.5,255.27360534646965,-40.4056656187265,6.82238669836558,6.282617904952124,9.516924082526366,3.0483117273778815,3.5818974498786234,244.06146559264235,-46.048296402531335
26923059,16899.98,10288.97,260.82750548107896,-36.873013241003754,6.8770199675171915,6.5822062811069255,9.860202430203602,3.304210132010249,3.625846519690397,249.38227885030366,-43.341259535230655
26933087,16977.14,10312.21,265.9207333584512,-33.222441238782665,6.933109569052891,6.266390201243597,9.631766293385594,2.901014109101601,3.669599251952133,255.34675078691527,-39.91093590898668
26942992,17061.98,10332.63,271.014970447267,-29.073945793777852,7.000121663469245,6.569723432100646,10.590449097081866,2.5489977671194257,3.7128153282437664,260.3185601415917,-36.65419315618504
26952933,17141.43,10355.47,275.70205232078774,-24.73906075177604,7.059009503657228,6.3843531243547345,9.917623535633668,2.851082713075801,3.7561884745754295,265.72030782549746,-32.64136958947335
26962984,17229.41,10379.28,280.5169220026573,-19.689349463862474,7.125761538719278,6.977288452161651,10.98241055588468,2.9721663484386216,3.8000415571405184,270.09114208481105,-28.886378013389898
26972922,17319.7,10402.31,285.0366441484174,-14.249095752915977,7.195727907400496,7.072782247061007,11.2707643679341,2.874800126187914,3.843401614302179,275.01789292933574,-24.13737463972491
26983049,17396.79,10427.46,288.8024981998,-9.097545465773344,7.2497578388501305,6.381232412103051,9.623028299081106,3.1394365251249954,3.8875862891739983,280.2556489700899,-18.47546679697775
26993075,17478.81,10450.36,292.3554136041626,-3.5966656920617437,7.311256674955296,6.548502588789766,10.23843275509969,2.858572422479841,3.9313302953223994,284.09153924469217,-13.64614435759433
27002969,17552.03,10471.36,295.25473647649653,1.5196033093048076,7.365577872881745,5.880670166943808,9.139942042530725,2.6213982913568925,3.97449837799069,288.3063337159169,-7.861314994288937
27012901,17628.96,10576.01,300.7161916673528,11.450033545284818,7.336742491676819,11.333178612966297,9.603055740670788,13.063301485261803,4.017832256812346,287.814041130353,-7.0289047616556015
